,RSZYD17042756_A,RSZYD17042757_A,RSZYD17042759_A,RSZYD17042760_A,RSZYD17042761_A,RSZYD17042762_A,RSZYD17042763_A,RSZYD17042764_A,RSZYD17042765_A,RSZYD17042766_A,RSZYD17042767_A,RSZYD17042768_A,RSZYD17042769_A,RSZYD17042770_A,RSZYD17042771_A,RSZYD17042773_A,RSZYD17042774_A,RSZYD17042775_A,RSZYD17042776_A,RSZYD17042777_A,RSZYD17042778_A,RSZYD17042779_A,RSZYD17042780_A,RSZYD17042782_A,RSZYD17042783_A,RSZYD17042784_A,RSZYD17042785_A,RSZYD17042786_A,RSZYD17042789_A,RSZYD17042790_A,RSZYD17042792_A,RSZYD17042793_A,RSZYD17042795_A,RSZYD17042796_A,RSZYD17042797_A,RSZYD17042798_A,RSZYD17042799_A,RSZYD17042801_A,RSZYD17042803_A,RSZYD17042805_A,RSZYD17042809_A,RSZYD17042810_A,RSZYD17042811_A,RSZYD17042813_A,RSZYD17042816_A,RSZYD17042817_A,RSZYD17042818_A,RSZYD17042821_A,RSZYD17042822_A,RSZYD17050346_A
K00059,0.000574596014477115,0.000642406078548441,0.000862473557445072,0.000757189927243084,0.000584178147189613,0.000600434730253618,0.000703092953099075,0.00063330963558015,0.000654428055330575,0.000678345859826127,0.000679535587160234,0.000594601317910159,0.000686309002900654,0.000451657113826497,0.000595951344971651,0.000728194245828014,0.000639922003409488,0.000498943941165433,0.000712384184933359,0.000546360378834321,0.000554693251721617,0.000601536782291147,0.000841062856170855,0.000620643530243204,0.000603506403434884,0.000813892878063706,0.000580607148559106,0.000587802195372939,0.000712588291517737,0.00056965425715181,0.000622958657408004,0.000737002614671146,0.000445975511011528,0.000653710673961378,0.000614018389233898,0.000673477621521354,0.000637904049603708,0.000889320356574004,0.000580401132829901,0.000730276329488539,0.000767905432786387,0.000688829518559475,0.000591099152759464,0.000633617301179334,0.00084500529410912,0.000750348060866022,0.000645651616775376,0.000518049012990269,0.000725220911787647,0.0006656308579396
K00064,8.04020393878381e-06,1.74682151529436e-06,3.71742419492737e-07,3.76767020709831e-06,2.65559254988936e-05,2.2511914705033e-06,8.14431610291815e-06,6.94717786532544e-06,6.11435348737571e-06,8.05272606715001e-06,4.66304739413971e-06,1.7036074326392e-06,8.72135725990935e-05,3.8901443528883e-05,5.26195641896678e-06,5.85479771519334e-07,4.41735688674828e-06,6.4763751253667e-06,7.09725845477128e-06,6.64893274579352e-06,5.35716524861397e-06,6.31966139917477e-07,4.51259784166591e-06,3.41347999119463e-06,7.62176067351038e-06,0.000112036024842881,1.00022331306532e-06,8.48958965371486e-06,3.4684806949612e-06,2.35801843717011e-07,8.97269950447675e-06,3.67586634847869e-06,1.97404298442501e-06,1.64818190844004e-06,6.32953465602119e-06,2.32319590955581e-06,5.98086572547269e-06,0.000130721004496936,3.54081950301591e-06,6.92469096867708e-06,1.31271600510022e-05,3.17281424641951e-06,7.16040084115976e-05,2.36192202587545e-06,3.93809635078233e-06,1.11122175354623e-05,6.42342239496658e-06,0.000106186773098638,2.94487160565333e-06,5.42998511641996e-06
K00077,0.000281758140893308,0.000100112501160385,0.00041210267774911,0.000219873522497214,0.000150582403237656,0.000244942602306858,0.000206234265160272,0.000256122124525508,0.000307025629876067,0.000185934197516952,0.000349632341944794,0.00033245852342592,0.000112478825375426,0.000140071624416321,0.000243386446971216,7.90172794117825e-05,0.000241702205371333,0.000125486878746639,0.000212030112157458,0.00016802603619134,0.000174784565611067,0.000253512125470803,0.000209310230690329,8.77196724077989e-05,0.000175738229116424,5.25575278281846e-05,6.1880592029502e-05,0.000165784824204738,0.000145841466060408,0.000164784959395343,0.000306916774582107,0.000198416870653474,8.43278591014184e-05,0.000177411282454063,0.000195239435735848,0.000215433590499535,0.000102562059427232,7.58455890737224e-05,0.000276254455018283,0.000176405460948844,0.000231155294523096,0.000171431938525984,0.00022652188788578,0.000214113818812487,0.000198695590426582,0.000191376373114412,0.000136231534990322,0.000225192697319044,0.000123847592483099,0.000163660187245909
K00082,1.21098759536722e-05,2.40236807513172e-05,5.93942856538711e-05,2.72763794751962e-05,1.75240476142615e-05,1.00656435823853e-05,1.71692033224832e-05,4.91919721277383e-06,1.60327932748082e-05,2.99118573364231e-05,1.18412682662936e-05,6.61423557632065e-06,1.81903936185264e-05,2.47656236707137e-05,2.80771778068789e-05,2.18110353782835e-05,3.28381414348406e-05,3.00330438589612e-05,4.01068993463964e-05,1.2012226033397e-05,3.24319859360127e-05,2.16448845040469e-05,3.13550145627576e-05,3.58073403631609e-06,5.11135907619052e-07,1.66287572164063e-05,4.10895317862575e-06,3.09509822699934e-05,1.66712654556612e-05,9.46150058517319e-06,3.26123342796461e-05,2.93034847327841e-05,1.80686905687122e-05,1.09050819128328e-05,1.09592685291115e-05,1.76831352402401e-05,1.15796172993261e-05,2.32387862155577e-05,2.09177590065588e-05,7.65515193362299e-05,1.24930942814162e-05,1.31020228640052e-05,1.88506687932234e-05,2.89149843716963e-05,3.57647217678321e-05,1.01576023031444e-05,2.84687206937165e-05,7.11833494679508e-06,2.58675292248839e-05,0.000150570815067735
K00088,0.000288793478184084,0.000307331934769038,0.000296363455929159,0.000327255065976654,0.000307079038989256,0.00028052078998867,0.000297251939596379,0.000277053011472589,0.000284064601708923,0.000336487454194081,0.000298325942897182,0.000325311685875682,0.000346230204575581,0.000307959851732261,0.000299877916019384,0.000326313219517279,0.000316309904495751,0.000369186657973066,0.00033136154311574,0.000307140126208364,0.000260312725887496,0.000296953440228973,0.00036544721354035,0.00030531272724756,0.000220967218366375,0.000305094383624399,0.000348866802726723,0.000284534854791194,0.000251869822485678,0.00032317586190491,0.000254581298129194,0.000253093086378704,0.000280408985249867,0.000316402270806417,0.000321968115775192,0.000271789893579164,0.000325003341846687,0.000335054101910663,0.000267722193060854,0.000254417495637632,0.000350174867909832,0.000325630541357427,0.000399044699064287,0.000279242911275847,0.000287261369575602,0.0003000769475906,0.000350322649401763,0.000231737191987367,0.000345889833657288,0.000222080275127735
K00091,7.07364848538822e-06,1.28202505859935e-05,2.344394818583e-06,4.50175820635473e-05,6.40253181024174e-05,4.71510038109548e-06,7.61201016334318e-06,3.39353966681377e-06,1.00474841136506e-05,2.83978427897562e-05,3.1158365017666e-05,4.1749396239003e-07,2.92538551164833e-05,1.1122948180289e-05,7.7953400867637e-06,7.94573453931319e-06,4.25670950258539e-05,1.44339281696811e-05,3.19986110271232e-05,1.06459515800306e-05,1.53243966993241e-05,8.10751543717479e-06,8.84205472932743e-05,5.50938587717269e-06,9.5769353240365e-07,5.40504578797902e-06,2.9453735159289e-06,6.08351385721674e-06,4.30521823828669e-05,1.46570309306289e-06,5.42518123586901e-06,2.80096862212755e-06,2.83615975795428e-06,8.13898612730809e-06,1.26226204195936e-05,8.86600437497203e-06,9.41785720168992e-06,8.48271270692762e-06,4.17030431496727e-06,4.87016338648612e-06,4.61959604738942e-05,5.01990923740364e-05,1.24191902836285e-05,6.84105601455155e-06,8.29071968250153e-06,3.68238256430209e-06,4.2747438361258e-05,1.60256738379781e-06,4.82523075984174e-05,6.89138539042629e-07
K00097,0.00020629030759393,0.000273636856187884,0.000377691185245892,0.000122925142923844,0.000196213991339218,0.000210264126598351,0.000203324128119196,0.000182189467784234,0.000200164529745664,0.000234645129032392,0.00015891357009668,0.00017990544964269,0.000176824206168761,0.000221882084784949,0.000215640999273344,0.000239943705412136,0.000190488968901118,0.000227061123149566,0.00016902455051655,0.000217748686834807,0.000187770682828982,0.000263216540786711,0.000189233635199458,0.00024806333629708,0.000135169877035417,0.000210785145422386,0.000241771589445639,0.000210878894731526,0.000148500795867784,0.000279879216654974,0.000230895276990791,0.000213033792209152,0.000217104250173266,0.000179061121811895,0.000194477832044037,0.000199326552204768,0.000218696079897899,0.000201061420861049,0.000247168944534137,0.000231359602018374,0.000153724259623261,0.000199329013238809,0.000154443393149661,0.000214227134063757,0.000209983527697782,0.000243162316510034,0.000178021810564076,0.000196044431506325,0.000200843775315323,0.000286994182487011
K00099,0.000275304364916216,0.000282103475156654,0.000287140533939695,0.000296313115038868,0.000266678102985467,0.000271887874236716,0.000250480081328855,0.000280740016333473,0.000269906751615304,0.000277080547958831,0.000276795428935977,0.0003373056499714,0.000279492176363687,0.000265497575966821,0.000264281672776479,0.000300133581878536,0.000265292135459427,0.000301742168942143,0.000241331293054554,0.000278346427434172,0.000229988162388753,0.00027368024134878,0.000240841301069708,0.000316676046775017,0.000215214927045909,0.000292184710208178,0.000315438785571957,0.000280572584255559,0.000240469494766928,0.000343006623554521,0.00024002070931081,0.000235119248691983,0.000272955050951917,0.000268361102288998,0.000250289374688192,0.000247928412461161,0.000281001995625566,0.000270140615525827,0.000251007264273824,0.00021204429780951,0.000275166525980421,0.00028859641740437,0.000224317686230618,0.000257753731368132,0.000226398978203091,0.000248397862792174,0.000277308475914173,0.000240541419060508,0.000276192345564664,0.0002054770522527
K00122,1.43049525447469e-05,2.49667598289083e-05,2.40759144505314e-05,2.59091135865743e-05,2.2028163207642e-05,1.89607263273742e-05,1.74817745235642e-05,3.6550457823641e-05,2.15904046958148e-05,1.6639329762127e-05,1.12443115326632e-05,1.79813928857746e-05,1.15610398095355e-05,1.1883304930758e-05,3.82184428975222e-05,8.63581397620934e-06,3.06858695583939e-05,9.50372709458147e-06,2.33765727827329e-05,1.00129809490717e-05,2.69026502154041e-05,3.05964756085962e-05,2.22101770458522e-05,9.7000776201641e-06,7.71774381960522e-06,1.27052692439117e-05,1.50234455789625e-05,2.44628256162694e-05,2.31883502132178e-05,3.82014847005332e-05,1.53157421371861e-05,2.82836810844214e-05,8.54514876592346e-06,1.98262827947626e-05,8.25820524118005e-06,6.84677605076031e-06,6.35629646323414e-06,9.83545520881945e-06,1.82254533933955e-05,4.99244007825129e-05,2.38596595891633e-05,2.08486556726483e-05,1.9378860400395e-05,1.76748538692441e-05,2.17335721558394e-05,1.2035470127874e-05,2.58845460601858e-05,6.2714005694892e-06,2.2688026184413e-05,1.19829371008939e-05
K00123,8.4650182922583e-05,6.3769154719707e-05,7.92604784871556e-05,0.000148335206779317,8.83986187195554e-05,8.43899704381497e-05,8.20013024486661e-05,5.96401537944996e-05,0.000129319965188466,9.10807044113069e-05,0.00016462324483506,0.000141607291253985,8.19838754168776e-05,4.6559732643666e-05,5.73377937625053e-05,2.99225861943795e-05,0.000118262924010756,6.30171219330489e-05,5.51406229211602e-05,6.6805977038661e-05,7.03791563906972e-05,0.000107626496320853,0.000100973590202597,3.30141087104177e-05,0.00023522645499258,5.12250336512426e-05,5.29110603590544e-05,4.54823624770627e-05,0.00010974383212278,4.67306614269186e-05,6.77017405703325e-05,6.27267989953264e-05,3.31750873412843e-05,7.49407842990761e-05,6.32606580641804e-05,3.67841030863131e-05,4.26909505930145e-05,5.21155758079315e-05,2.65860594722416e-05,3.64346702329824e-05,0.000119435957143083,7.61193311132223e-05,5.49391082698046e-05,6.75963793633098e-05,4.21250258156236e-05,3.86193770725769e-05,0.000119767184942786,4.56057588702899e-05,9.70464701487843e-05,1.9186331214833e-05
K00124,4.14744545874654e-05,1.81783031696449e-05,6.55111873426285e-06,1.86096309143891e-05,1.12999508918857e-05,1.98315392663456e-05,1.5081916613492e-05,1.02206958002175e-05,2.12189673395027e-05,1.59394580808229e-05,2.58892163701456e-05,2.14705404818595e-05,1.53005653930202e-05,7.416794204724e-06,3.35680504520551e-05,1.08165397137467e-05,2.73279542847993e-05,1.02141701110617e-05,6.2131668457516e-06,2.58183707743446e-05,2.4904410270797e-05,5.07508975948183e-05,1.49745937125033e-05,4.28989411527332e-06,0.000206653095013736,2.06682611778526e-05,2.55599160834757e-05,1.5778931911014e-05,2.33105427011694e-05,3.02141023307643e-05,3.27940111973043e-05,1.52102108192463e-05,9.74471522466776e-06,1.07187891409551e-05,1.36596640836809e-05,7.56514488496396e-06,1.56974009211962e-05,8.58633780561781e-06,1.63819666661057e-05,1.95522302424784e-05,1.12075890925198e-05,1.27601494955674e-05,1.40506352675168e-05,2.9169396936224e-05,2.75101478533265e-05,2.3932898566397e-05,1.15640570832672e-05,1.72444861908628e-05,1.17786203202665e-05,7.90269272418419e-06
K00125,0,0,0,7.19850866020728e-07,4.78739606097914e-07,0,0,0,1.74118837646723e-07,6.61801019320166e-07,0,0,4.47668375360715e-07,2.94730592524862e-07,0,8.81290467246846e-08,7.63775736929684e-07,0,0,0,3.58119491544962e-07,0,6.80040382795562e-07,8.70558519499526e-08,6.9651518036194e-08,8.91451593437526e-08,0,8.19304853977753e-08,7.17562581618879e-07,0,0,0,7.59201070291288e-08,0,0,7.51749217669562e-08,9.05250724766035e-08,8.64231652875343e-08,0,0,9.21262679129282e-07,3.02851971568322e-07,8.48484993157569e-08,0,0,0,1.72967274086858e-07,0,6.67966813043074e-07,0
K00127,3.19379830022781e-05,3.8491949532486e-05,5.90110950896503e-06,1.1120382064165e-05,7.94629621723306e-06,5.70931140500737e-05,1.42458452679402e-05,3.74629151864468e-05,1.74933968919897e-05,1.73212586584635e-05,7.20412736592084e-06,1.09624663725663e-05,7.22340437222318e-06,2.87864393638291e-06,1.5769786276795e-05,6.54096888162901e-06,1.76487727371173e-05,8.70693830097078e-06,7.57366122314526e-06,1.31194288104484e-05,1.50851035174465e-05,5.73302732005123e-05,9.05898942979978e-06,6.80303577134238e-06,0.000149540708203902,3.03843201028255e-06,1.56913031639737e-05,1.17835546086736e-05,1.36602077445912e-05,1.14779496138234e-05,2.58615630542194e-05,5.20645856243964e-05,1.15046311063855e-05,6.64615272044393e-06,1.64608932231924e-05,4.82718431203945e-06,8.81555180083307e-06,9.08103987997189e-06,1.58997789292828e-05,1.3591459532034e-05,6.85167346001363e-06,9.91245556981223e-06,1.18928185109331e-05,2.34508793723541e-05,1.93157651175211e-05,1.72308769048666e-05,1.79924626778163e-05,1.52667476932551e-05,1.0418913068606e-05,6.33523943770256e-06
K00128,1.62506505254038e-05,3.27098659356371e-05,2.44771459774004e-05,8.58176650056951e-05,3.49077375696657e-05,2.41665451588788e-05,3.07009450800568e-05,2.19053160713363e-05,6.3399965801479e-05,5.06336164157644e-05,3.60641152587017e-05,3.37104701048193e-05,3.89606654294142e-05,2.56605176194409e-05,3.3606341445986e-05,1.86457781679488e-05,5.49237010036912e-05,3.22851122817915e-05,5.51917646062963e-05,2.16262398667428e-05,2.87610430650511e-05,3.81330338018337e-05,4.69364137198314e-05,1.45918069868604e-05,1.9263768452477e-05,2.35075479275572e-05,1.75099602061359e-05,1.86308791347524e-05,5.51171049860692e-05,2.20974513917853e-05,3.17592903660016e-05,2.64547589341995e-05,1.55776761914169e-05,2.84107187170678e-05,3.15515803028314e-05,3.23047232331745e-05,2.48817674158913e-05,3.11984432359817e-05,2.04239695689114e-05,1.71262744778949e-05,7.55561747323195e-05,4.71588260547925e-05,4.13139060338297e-05,2.99576604037172e-05,2.43284439097824e-05,1.17218507021079e-05,5.03105558336458e-05,1.57731230242534e-05,3.01269805820098e-05,1.28655921764993e-05
K00133,0.000279792694267112,0.000290041671625487,0.000253792549922524,0.000235401988249303,0.00025225230836536,0.000218387095343369,0.000209844425501304,0.000150730611958803,0.000222100731092017,0.000250604205813541,0.000205196004529704,0.000273559266016535,0.000317838359717013,0.000274528482636212,0.000245210939840979,0.000298644089425496,0.000255412439059952,0.000318007269893497,0.000199826117620612,0.00028713376431972,0.000216722216099325,0.000277790186426101,0.000255196033925519,0.000308771069855258,0.000333893864004351,0.000301527956025783,0.000338515941898922,0.000214942543194809,0.000234620131136953,0.000291050998222363,0.000195755591833585,0.000166703847665274,0.000257040462140814,0.000269574539748046,0.00023971865652546,0.00021428184214141,0.000308506137864592,0.000276559593501784,0.000189769533718944,0.000159053639821412,0.00027634101464612,0.000315923887047272,0.000165002226453672,0.000224621276361723,0.000202959165503519,0.000247742838081861,0.000276367502786729,0.000141173277431817,0.000317938239303945,0.000125968805250922
K00134,0.000162292381055748,0.000279704822654389,0.000225859354430055,0.000275272962194671,0.000301205499041751,0.000201453713896772,0.000229897556199965,0.000186021529840493,0.000239043383374792,0.000262551895029704,0.000215900743307002,0.000227575451488947,0.000293145787716666,0.000236583375422634,0.000221126675590615,0.000255416244026079,0.000298613790786624,0.000263643607961801,0.000259399850506045,0.000211609078768919,0.000228434801865841,0.000205147967250115,0.000248180639306498,0.000259049025837427,0.000266925979761713,0.000252617729438719,0.000282880429536944,0.000220657488924101,0.000265318775147011,0.000298743554738662,0.000195535097993511,0.000174411193652723,0.000239748248815777,0.000228523285654499,0.000211998937254939,0.000195092822704802,0.000292186790899563,0.000282629370272499,0.000191977393864064,0.000194922071765604,0.000297556367511289,0.000316096410951593,0.000188026633175168,0.000217035756986205,0.0002104260708092,0.000213247244360902,0.000284554602552713,0.000172393384769105,0.000309347237080448,0.000167347824020632
K00135,9.12068429209148e-06,5.10380985776766e-06,9.99986091984649e-07,1.5630250283428e-05,3.62830661930478e-06,1.23907920058998e-06,7.53255974455052e-06,6.65563797178435e-08,3.96898337559579e-06,9.15376640017516e-06,2.88249424947117e-06,7.50490637646393e-06,4.60788481753377e-06,2.32793073996826e-06,1.92855101444637e-06,6.62801650506849e-07,1.92244497307058e-05,4.49229366431395e-06,1.68623463096851e-05,2.15787418829252e-06,5.88128122424994e-06,1.70693733161993e-05,8.12129479696226e-06,1.66769511492137e-06,0.000100796821046989,2.02770462403071e-06,1.20640224774987e-05,1.001621773236e-06,6.41533210547624e-06,4.61433040997461e-06,4.23644294627405e-06,1.97087517667142e-06,1.96360490377422e-06,8.92979449935323e-07,4.95604765929623e-06,9.52731005229528e-06,5.08101341827404e-06,1.13153584123232e-05,1.34262344508512e-06,2.34996525366565e-06,1.06500449859805e-05,1.86041687590723e-06,8.26574066423954e-07,6.77956915591013e-06,6.40047797786912e-07,3.59390205761195e-06,1.76388727821285e-05,4.80025399061727e-06,7.22429839455862e-06,1.52068353628951e-06
K00143,2.3586876341207e-07,1.02516491618185e-06,5.50878026869491e-08,3.24221009481233e-06,3.00346869630059e-07,8.40433604640165e-07,7.11592186185498e-08,3.5234354043138e-07,1.21819172074159e-06,5.14330413097799e-07,1.10254878271667e-07,8.64988287721864e-07,5.98743332236845e-07,4.27805138973754e-07,7.49082515791945e-07,5.53711971327169e-07,1.45571019428993e-06,4.04062766144876e-07,6.02723313012495e-07,1.16927099781796e-07,4.45254249768685e-07,5.86270838533721e-07,2.65094751158925e-06,0,0,2.26795773036312e-07,0,1.18076287779147e-07,2.79746145943443e-06,1.93794010253851e-07,6.1235532609214e-07,3.39715551090148e-07,1.08731854398695e-06,6.4350857517541e-07,4.11977132847322e-07,3.77428303561284e-07,3.07075245852008e-07,2.69860570039997e-07,2.67717178669979e-07,3.23290896252898e-08,4.64083959875359e-06,1.00268293577636e-05,1.02192530793537e-06,3.76696514741218e-07,4.64048700287633e-07,6.85554793823741e-07,8.67920240141267e-07,1.64166939824197e-06,4.78451030021923e-07,1.94323057627105e-07
K00145,0.000277358320740521,0.000174841313457446,0.000308513098081511,0.000252774917863124,0.000217375233048223,0.000264072695912906,0.000251262907669423,0.000244721257419358,0.000261546213916717,0.000242223949269352,0.000287831925913251,0.000303129641288415,0.000272508589539213,0.000236148574505087,0.000241236827247069,0.00028200835301006,0.000229230227057739,0.000252420092509994,0.000243041169628055,0.000242657818778416,0.000220690695238271,0.000279940417503098,0.00021145443354832,0.000283854891331874,0.000254958968245035,0.000264801250125714,0.000293115198613773,0.000248464781783093,0.000229881385162897,0.000163848151652303,0.000256714669924644,0.0002129882714206,0.000233214611609635,0.000259479622884854,0.000229738949515001,0.000245065390035355,0.000241240020164428,0.000247323878144762,0.000241520715752383,0.000192752750180349,0.000258314306876416,0.000271553504275127,0.000235123450193858,0.000258501307835791,0.00020459878014643,0.000266210139844734,0.000264395508962946,0.000232762370206348,0.000225845253733747,0.000192703259809566
K00147,0.000254541438198677,0.000168322044706299,0.000255874157864209,0.000264838268030088,0.000222414295630776,0.000275385592270948,0.000267876393965391,0.000258168654865393,0.000254102051803125,0.000242087522596477,0.000227163698845235,0.000302566885431971,0.000212497784456289,0.000183662420042358,0.000247361339918019,0.000241216034296853,0.000230553811202201,0.000209115620679994,0.000230889837283438,0.000254941749487585,0.000223018392743352,0.000261179097701461,0.000207874472044554,0.000172994043887162,0.00017446006399644,0.000204670738973672,0.000176308296209885,0.000209654506007323,0.000214602789361158,0.000188282058217722,0.000248215230146305,0.000224027729778532,0.000219699336695666,0.000262755465246279,0.000231303867749508,0.000240422439276653,0.000161486160005892,0.000216031905149938,0.000230495173747308,0.000225952582908814,0.000267503988453127,0.000222417630136597,0.000216052636101176,0.000249708756645805,0.000221468294438814,0.000257623237096084,0.00024844817703741,0.000227893490922561,0.000191627274761147,0.000220466885338363
K00150,4.66252206744789e-08,0,1.58101993711544e-07,0,4.38546109167509e-08,4.60075423506614e-08,5.15255810968019e-07,0,0,8.23972608152328e-08,8.71782758427135e-08,0,2.07950529170827e-07,2.54297509940322e-07,0,1.6393897939108e-07,2.40584660068511e-07,5.03776186977166e-08,1.39408854853159e-07,0,0,0,1.76369227323161e-07,0,2.77796170772262e-07,0,0,5.35279171265465e-08,0,0,1.27133831015359e-07,0,0,9.0053678158658e-08,1.41797273197301e-07,1.78221147862134e-07,4.20990256410011e-08,0,4.54929649718248e-08,2.81922747481748e-07,4.3484284480941e-06,8.21845013572926e-08,5.14747562515592e-08,4.57699473563271e-07,0,5.48443835058993e-08,0,0,2.03622303350393e-06,1.38285710776498e-07
K00161,1.26700224913482e-06,1.50910427472245e-05,4.57386452652811e-06,1.54650543952471e-05,9.34679779878498e-06,3.58876742447387e-06,8.49911435413907e-06,2.29451512885815e-06,9.32592858639869e-06,9.81719759680208e-06,2.52751249575464e-06,3.9959113897697e-06,4.62294164419466e-06,2.88077509494428e-06,6.80374348665747e-06,2.13276429991435e-06,2.69392355794221e-05,4.82875726720302e-06,2.03514226242991e-05,2.72463530481792e-06,1.07255186652123e-05,1.95784253051885e-06,2.42688780523596e-05,1.29070223129989e-06,7.49844325613327e-06,2.17868193160992e-06,1.38970955048234e-06,2.50987014890413e-06,9.49171516964402e-06,2.49169137658556e-06,7.88675927401397e-06,1.38430658636094e-06,1.73550127856626e-06,2.26857059926317e-06,3.37362666536848e-06,4.54836727146572e-06,2.05030691548827e-06,5.26224999643988e-06,2.92080611127175e-06,5.72515075694617e-06,1.75016093993789e-05,5.60513595081766e-06,4.96177971948603e-06,2.93027675349244e-06,8.42435743286184e-06,7.9438538456364e-06,1.17356970524499e-05,5.95126527232019e-06,8.91108270632696e-06,8.10775628630634e-07
K00162,1.69883026860645e-06,1.69242808482398e-05,5.63683346791228e-06,1.57471661407566e-05,1.14124898951307e-05,4.34655552209582e-06,7.54643821564973e-06,2.56106481560329e-06,9.37158229346012e-06,9.36996121058721e-06,2.47847208733475e-06,3.53615659361593e-06,6.00614610528879e-06,3.58120520863361e-06,6.56979968733213e-06,2.27755957533399e-06,2.92166585038193e-05,5.37635857280967e-06,1.97721489791047e-05,2.3021461422863e-06,1.30287131445181e-05,1.97456427417641e-06,3.02427308472857e-05,1.04797424158414e-06,8.19818227764049e-06,2.75543674377949e-06,2.3036567197635e-06,2.0718269241063e-06,1.14268467996373e-05,3.18041049727722e-06,7.24678334436667e-06,1.72465509865527e-06,2.50458356376554e-06,2.87891357259121e-06,3.13761514655244e-06,4.32261502507995e-06,2.65927894574733e-06,5.63405001166348e-06,2.62051363576768e-06,6.6018637473761e-06,1.99773002808576e-05,6.32887129357892e-06,3.81779183376545e-06,3.58878294102505e-06,8.07259885186943e-06,7.46819055334037e-06,1.22233225385096e-05,5.86952638229814e-06,9.72990608795618e-06,1.24520896204241e-06
K00163,1.83561720249788e-05,1.18308807013232e-06,9.4818468126243e-07,5.9095126378717e-06,1.42618258385684e-06,4.06152098823704e-07,2.29599900170739e-06,1.79875080700705e-08,3.41215584555391e-06,1.46852255013831e-06,1.46895726697705e-05,4.86982705163339e-06,9.68849125948131e-07,1.40753969601192e-06,8.82501636201682e-07,1.9350085414804e-07,5.8286471999784e-07,2.70744861074331e-06,3.52907783071617e-07,1.16930152922427e-05,2.10495151835385e-06,1.94051398641383e-05,3.24822944085513e-06,3.32471528427422e-07,0.000137516088133119,8.64255573015667e-06,1.15600052791179e-05,4.85276656759739e-07,9.26086896045037e-07,2.78386353422681e-06,7.58910630558188e-08,1.10669190521849e-06,1.46623035182503e-06,3.97776956952096e-08,5.23507168898715e-07,4.50882934536273e-07,4.56774428204862e-06,3.92271553034395e-07,5.33189140217304e-07,2.71289819275182e-07,8.97176151590496e-07,1.53883144779204e-06,3.12030854028411e-07,4.71999123309757e-06,1.17419468103449e-06,3.0445255850684e-06,1.61165350110611e-06,3.97192023766282e-06,2.62288152991715e-06,1.91046769695293e-06
